,Item_Outlet_Sales
1295,1449.3773526697908
1296,1957.4131000809155
1297,1236.5724295617176
1298,458.9159893720027
1299,1987.2145672145223
1300,1160.8798770653566
1301,1340.909820423658
1302,4343.779429748188
1303,1618.5016611220194
1304,2256.3260824676163
1305,1595.7448167287976
1306,848.0517080877316
1307,1063.210575193663
1308,4026.9190606542134
1309,1999.2807000662738
1310,404.52983607637884
1311,3901.5332686677834
1312,2814.4217321110127
1313,3396.241234094274
1314,2740.027330185268
1315,3169.388906100792
1316,1485.575762471451
1317,764.3640116279286
1318,3150.42172628627
1319,2955.550730491947
1320,2932.229886471536
1321,1618.7195990629907
1322,1695.1835127575036
1323,3456.7916255146206
1324,2179.5457885805986
1325,2965.1035042634685
1326,598.1578773633777
1327,3685.102307545559
1328,2907.5984049718945
1329,41.802788624665524
1330,3829.557305694106
1331,2877.312812532939
1332,2936.370624480076
1333,4255.241427191445
1334,2683.975505360167
1335,773.9167853994506
1336,1753.260948408276
1337,2770.0989116471055
1338,2581.0404113473583
1339,-74.4267186055996
1340,230.78537285997976
1341,1581.3388723132286
1342,1510.039127385083
1343,2018.395487495487
1344,2464.875313754664
1345,3512.567495797936
1346,1232.9715552173957
1347,2573.9725890462732
1348,3512.567495797936
1349,2219.7197803913623
1350,4000.452740424372
1351,3074.8001648924824
1352,4046.302275179842
1353,1470.445151258215
1354,1503.4230926968241
1355,2732.6817377498414
1356,1246.1252033332403
1357,3297.180993362755
1358,3750.202691625751
1359,2339.9047851590626
1360,3639.1408457133734
1361,1041.0061126816427
1362,970.9631323480162
1363,2849.100707764141
1364,1607.2442605593385
1365,2326.0329052476695
1366,3327.5951493104803
1367,3935.2710241794903
1368,2241.6165725579485
1369,2457.6443058436216
1370,3135.2925806716494
1371,3165.913153031596
1372,2566.62389267726
1373,2309.5213874866413
1374,4063.9441983116235
1375,4058.596657003991
1376,940.941966358993
1377,1397.140839972152
1378,1995.074643475076
1379,2045.6016266835297
1380,1322.897886331573
1381,3818.5255646043565
1382,1984.2991620663438
1383,3997.190604187859
1384,3653.674766586948
1385,1202.4746385339593
1386,1699.3195320279187
1387,2873.6337946536346
1388,3396.241234094274
1389,3132.1478088380786
1390,2636.840710066806
1391,716.450506818552
1392,2591.6485657221565
1393,2441.6254608368267
1394,407.6746079099495
1395,2365.3092332464425
1396,4725.737988480985
1397,2789.344596227396
1398,1870.7955972002226
1399,724.0626065555409
1400,1310.289248063711
1401,2276.328750924747
1402,1705.960459764851
1403,2014.9197344262907
1404,1664.5674294388612
1405,2317.4938055978887
1406,2011.5038356557714
1407,2092.427839682059
1408,771.5910602608717
1409,1639.0116780441174
1410,4166.658874688924
1411,-218.68795665627266
1412,2638.452167461324
1413,2780.3254066818695
1414,1661.08718732836
1415,3614.046298875713
1416,3125.009994196889
1417,1993.2299182075794
1418,847.3562924638254
1419,2174.1037135383954
1420,3205.189481030369
1421,961.279952244179
1422,3271.6268715169795
1423,1518.6962576168066
1424,1818.093027801793
1425,1488.7205343050214
1426,2179.5457885805986
1427,1005.6588641480831
1428,2062.9071197108824
1429,892.3330459257102
1430,1732.1931498198517
1431,1739.3526037961306
1432,861.2038659995358
1433,764.3640116279286
1434,3302.930781404505
1435,2276.328750924747
1436,3809.712214742892
1437,2886.53060638347
1438,1012.5578938166186
1439,3765.2141910239643
1440,1757.9440640736477
1441,1726.1856621925576
1442,1661.08718732836
1443,2509.2556912571836
1444,4075.5455853751405
1445,1605.2975905003202
1446,1995.074643475076
1447,3881.329607799132
1448,1627.554747935761
1449,2921.452939464188
1450,2430.4183669272516
1451,3935.2710241794903
1452,928.2430800750817
1453,4374.46698491276
1454,2589.10320025951
1455,2264.791114848482
1456,2671.170506824445
1457,4403.429877023106
1458,1035.9252082688313
1459,1543.02704656663
1460,3128.154766030459
1461,3221.64388332773
1462,3974.5473521782633
1463,2442.170501494362
1464,775.7388994075849
1465,2464.180860634476
1466,3787.9049922444106
1467,2302.153376145044
1468,2076.2221990434755
1469,1026.3724344973086
1470,3135.8332636511855
1471,1456.7210847500694
1472,3386.6884603227522
1473,3547.9610481015643
1474,4263.364697823018
1475,2066.6920365313163
1476,2067.2914429022403
1477,2745.7771182270185
1478,4000.452740424372
1479,4197.279447048869
1480,3158.2442432123594
1481,1775.032487358445
1482,2579.9544702535704
1483,3907.556461844667
1484,1627.9607927474278
1485,903.6994034976642
1486,2361.5740771926303
1487,437.61358348230107
1488,1804.0709671838358
1489,1981.005317019467
1490,3984.1458211094073
1491,3096.5569356524124
1492,1168.9242936790465
1493,841.606504422075
1494,-880.8974708003077
1495,2990.030613924438
1496,795.6799996117815
1497,847.3562924638254
1498,3874.5747578798305
1499,2529.593677142369
1500,1607.2442605593385
1501,1625.857413704181
1502,2008.4132841587113
1503,4236.555775047642
1504,1990.7071640042957
1505,1308.6641077137567
1506,2732.6817377498414
1507,1549.923011608907
1508,2675.308966797563
1509,3177.0517459293214
1510,1811.9314344782877
1511,1810.9552131606024
1512,2358.1714186052527
1513,730.2662206001702
1514,2159.9097809104474
1515,2805.4566345040434
1516,-2142.295620268774
1517,-133.81951047372758
1518,421.43055410308045
1519,1957.8335462123623
1520,1725.8055507160652
1521,356.2158169563442
1522,2308.902620656452
1523,2841.716304703346
1524,2062.9071197108824
1525,2352.0213034211083
1526,970.7255185453697
1527,1581.350552567518
1528,635.3294491221342
1529,1908.6066095699828
1530,2290.0095417512534
1531,4197.279447048869
1532,3228.7816979689205
1533,479.9837879604273
1534,3833.033058763303
1535,2536.7314917835597
1536,2496.5787031265713
1537,1308.6641077137567
1538,2369.758294328162
1539,1444.2092931235231
1540,1607.2442605593385
1541,1837.181565641364
1542,407.6746079099495
1543,1142.4579734492063
1544,2382.6418757810548
1545,526.5404843071375
1546,2907.5984049718945
1547,-1395.2176599421928
1548,3252.0390367938185
1549,2355.322370315522
1550,3257.561189506319
1551,2099.56565432325
1552,3352.5906692949934
1553,1783.0031685954116
1554,2587.6916912656843
1555,2573.733804073618
1556,2552.0624662778214
1557,1791.2057860327347
1558,1052.706466703071
1559,3990.0542551452845
1560,1883.143806580747
1561,1056.2084586158992
1562,1369.6820399318392
1563,2064.146671068669
1564,2801.285280115587
1565,1697.5999374864502
1566,4020.674827505231
1567,3165.313746660672
1568,1319.753114498003
1569,2597.7309997600705
1570,985.5967443291228
1571,3310.995907826391
1572,885.9559675773249
1573,3017.4752127394186
1574,635.3294491221342
1575,3895.642556468255
1576,2018.395487495487
1577,1196.2461563751583
1578,1993.8519358378664
1579,702.6441539424029
1580,1765.0818787148385
1581,4047.9781953878387
1582,3018.3133830494785
1583,2066.6920365313163
1584,1607.2442605593385
1585,3324.4503774769096
1586,2736.0025862179623
1587,1444.2092931235231
1588,1056.9930068572555
1589,2411.809152158526
1590,1759.901876145209
1591,4058.596657003991
1592,3293.261276383971
1593,3051.3530190967767
1594,2173.0051613876244
1595,984.5910655596585
1596,3719.7600173610967
1597,3352.3875128576988
1598,3253.5304285634743
1599,2044.436647655129
1600,2229.116277418123
1601,1562.0931877329383
1602,1426.3883776969137
1603,2602.7448085544547
1604,3218.284861507546
1605,603.5906278446179
1606,3981.7684402304762
1607,3090.91220316913
1608,2770.999687676631
1609,1056.2084586158992
1610,3293.3780076329836
1611,-567.9852252239122
1612,2539.87626361713
1613,3757.3405062669417
1614,688.6714591315676
1615,3281.8823286653337
1616,-2357.502967044343
1617,1862.8231790889752
1618,3162.7683811980255
1619,932.8212590557763
1620,2645.5899821025137
1621,2276.328750924747
1622,2673.817575027907
1623,1725.0553351786614
1624,2269.468205563408
1625,1435.9411514684364
1626,3779.046845137186
1627,2789.344596227396
1628,3128.154766030459
1629,1026.3724344973086
1630,3708.173080871744
1631,2264.791114848482
1632,1364.132026401907
1633,668.2030669140669
1634,4841.73429344113
1635,1773.6817739335947
1636,3947.414858573281
1637,880.4495505798261
1638,3183.4613623335686
1639,3202.0447091967985
1640,3303.7653848745626
1641,3293.261276383971
1642,940.4662156645796
1643,2986.171302851893
1644,1280.8145782684908
1645,3520.532830952742
1646,1525.8340722579974
1647,2374.3906158888285
1648,962.6086977303661
1649,2566.8347744050825
1650,2104.994418551658
1651,179.11997213202264
1652,873.3117359386358
1653,3243.421258287365
1654,3870.5526607917845
1655,679.2831803409788
1656,1839.0371953191325
1657,723.3671909316347
1658,1853.4184086944374
1659,880.4495505798261
1660,2880.4575843665093
1661,1759.901876145209
1662,3830.9241930805497
1663,1880.0005003457914
1664,307.9728533328495
1665,2965.1035042634685
1666,4277.342039261575
1667,1563.8136804304586
1668,3921.2053421688292
1669,860.1663002327577
1670,3303.7653848745626
1671,3310.9031995157525
1672,1457.0089500568606
1673,1528.978844091568
1674,823.9627687368219
1675,3929.9561325200616
1676,-110.33675275497129
1677,2539.87626361713
1678,1831.5192692014493
1679,3481.5874381071626
1680,1916.6689316459865
1681,2803.046844331357
1682,1987.2145672145223
1683,1405.7282534691244
1684,2314.6311329450878
1685,2969.0864464070987
1686,3132.1478088380786
1687,2619.830204623267
1688,1542.0625443144554
1689,1044.4609070510573
1690,1528.978844091568
1691,741.6425739784418
1692,1946.0400559603179
1693,2904.2543670135815
1694,1976.1784547631273
1695,723.3671909316347
1696,2706.510226471614
1697,2509.2542256585675
1698,1995.6448773379113
1699,617.0540660753271
1700,3870.5526607917845
1701,1026.3724344973086
1702,1464.146764698051
1703,2014.3203280553666
1704,1733.3234768337481
1705,1765.0818787148385
1706,3994.2184603124483
1707,3253.5304285634743
1708,3720.099409004228
1709,2363.9937245099723
1710,-1373.3399903067177
1711,1721.3100654576447
1712,2285.8589134369063
1713,1827.0237839430288
1714,4090.6811870837455
1715,2390.864984641187
1716,2849.100707764141
1717,2824.5268734773476
1718,1059.313562831116
1719,924.7420115258077
1720,2916.589140531712
1721,2475.1579002294247
1722,2660.0905629846434
1723,1918.1367720821422
1724,2089.032206812409
1725,1035.9252082688313
1726,3533.6352943863603
1727,3685.102307545559
1728,2011.77496259272
1729,1718.1652936240744
1730,3165.913153031596
1731,3286.30226208355
1732,2507.9062497149685
1733,3217.5591533613274
1734,1239.522119204574
1735,2206.36129957022
1736,1984.2991620663438
1737,1766.800905813744
1738,637.8120745488862
1739,2445.2271135994806
1740,984.11678046386
1741,3217.5591533613274
1742,1918.1367720821422
1743,2249.781667669094
1744,-598.6057975838593
1745,3025.447630850666
1746,794.9845839878752
1747,2265.87082268736
1748,2693.4054097510684
1749,2986.171302851893
1750,4040.8411689871396
1751,1485.8979008140545
1752,2982.8927992832473
1753,3865.0219841083085
1754,2455.5345412390184
1755,637.8120745488862
1756,2982.8927992832473
1757,3206.9085081292747
1758,741.2076625884511
1759,2614.9694097425677
1760,3555.445813375473
1761,3485.6805762718145
1762,2507.9062497149685
1763,3125.009994196889
1764,1464.146764698051
1765,2250.0118643695005
1766,3875.7974655170406
1767,1800.8986968415024
1768,2672.412435443855
1769,3857.080649913778
1770,2856.2450139445145
1771,3218.6560866194563
1772,3184.5195173140287
1773,2673.817575027907
1774,2753.055857025987
1775,2185.815169156557
1776,1732.1931498198517
1777,2812.5996181028786
1778,4191.964555389442
1779,3572.9116223851333
1780,651.9709284035017
1781,4197.279447048869
1782,1415.281027240647
1783,950.6798820009477
1784,3141.700582609601
1785,2710.7716983473974
1786,2219.7197803913623
1787,1415.281027240647
1788,2171.9043527428075
1789,1986.7141211966757
1790,41.802788624665524
1791,2619.830204623267
1792,3071.336561845322
1793,1884.371427888625
1794,985.5967443291228
1795,2343.049556992633
1796,2943.5306950123545
1797,1738.8340775567847
1798,1857.0733910472243
1799,951.7174477677257
1800,1213.9663678098302
1801,4236.555775047642
1802,1777.5778528210917
1803,1326.8909291391933
1804,3101.958599803884
1805,3503.014722026414
1806,2624.522183514089
1807,3512.567495797936
1808,975.0382917881365
1809,2382.6418757810548
1810,2623.679859334062
1811,2556.3413062024993
1812,-2127.583002303844
1813,3389.5196315579524
1814,1738.8340775567847
1815,2206.668620611026
1816,827.1075405703924
1817,3442.688225368735
1818,2936.1883146626433
1819,-913.4297136891219
1820,2028.8093286831247
1821,1919.1365447333278
1822,3389.5196315579524
1823,-1746.541285362576
1824,738.497802144871
1825,1697.5999374864502
1826,1382.4074094487135
1827,3177.78326977025
1828,2969.0864464070987
1829,801.5517891756487
1830,2086.0450204855656
1831,2624.522183514089
1832,1144.0694674511105
1833,971.5625387189397
1834,3408.6410663682864
1835,1444.2092931235231
1836,1832.843186692017
1837,4090.966322192562
1838,2224.2760612187576
1839,3158.7753383904055
1840,3431.588375098343
1841,2789.50250730751
1842,2472.013128395854
1843,2416.3654329859223
1844,1096.2693348560288
1845,1634.6925625769518
1846,2164.7665381016177
1847,1923.1673056761726
1848,1528.978844091568
1849,2600.7202181064026
1850,3463.9294401558104
1851,2179.5457885805986
1852,3310.995907826391
1853,3867.43694323864
1854,2247.596905239169
1855,1435.7494194581477
1856,2598.8613267739674
1857,-1871.0046719905652
1858,3633.98377045024
1859,2626.9680192644573
1860,1529.7158894027002
1861,3791.7989186929694
1862,3271.6268715169795
1863,1518.6962576168066
1864,3830.9241930805497
1865,2014.3203280553666
1866,1308.6641077137567
1867,1799.1782041439822
1868,951.8425690428509
1869,762.6435189304077
1870,1897.068973493718
1871,2468.0200855882345
1872,1236.5724295617176
1873,914.4763505050119
1874,2991.87164254546
1875,1371.630462441366
1876,3183.4613623335686
1877,3093.696353604431
1878,1718.1652936240744
1879,1954.2683282473447
1880,906.8441753312346
1881,2543.3520166863264
1882,1530.6773270286164
1883,2864.9713265788287
1884,1402.583481635554
1885,-391.93301034751363
1886,2093.5276920708297
1887,1022.0796357902823
1888,3907.065410949875
1889,794.9845839878752
1890,880.4495505798261
1891,2839.5360036258758
1892,1697.5999374864502
1893,1697.5999374864502
1894,1811.9314344782877
1895,4015.0493456260992
1896,1330.0357009727634
1897,3589.6496557920955
1898,1725.2061443451416
1899,3068.1932556103675
1900,2970.784929344147
1901,3020.713902976822
1902,1057.6884224811618
1903,3885.404767239253
1904,2108.2867979999187
1905,2651.2330352499175
1906,4157.051572966711
1907,3824.242414034678
1908,3348.9726413170342
1909,2529.593677142369
1910,2979.033488210703
1911,1082.0928094067601
1912,3641.8214666572535
1913,1908.6066095699828
1914,3980.2884763652146
1915,2241.6165725579485
1916,1678.7370975646945
1917,2221.140550049201
1918,1967.3637087245215
1919,-220.3130970062261
1920,1773.6817739335947
1921,2014.9197344262907
1922,2558.482627899563
1923,2361.5740771926303
1924,3267.0040457285536
1925,1817.4535871907885
1926,1753.260948408276
1927,4162.298580139988
1928,1002.8664486064654
1929,1984.2991620663438
1930,3881.329607799132
1931,-1105.760935055199
1932,3856.515816482059
1933,1056.2084586158992
1934,3427.3221695300526
1935,1896.7009854463324
1936,1928.6508668721285
1937,2961.9486317659084
1938,1542.0625443144554
1939,834.2609119866482
1940,1824.3814545602586
1941,1883.8909776773994
1942,1357.8336398417437
1943,1061.239100313559
1944,1056.2084586158992
1945,658.6502931425448
1946,3352.5906692949934
1947,3134.5627679684103
1948,1605.2975905003202
1949,794.9845839878752
1950,970.9631323480162
1951,2052.0380664322506
1952,3881.329607799132
1953,940.941966358993
1954,1949.440681969668
1955,2317.9235123933495
1956,1607.2442605593385
1957,2093.5276920708297
1958,665.0582950804962
1959,132.31637039285542
1960,2989.3627147043762
1961,2014.9197344262907
1962,1910.998957440952
1963,2409.034622326935
1964,3231.3133883482647
1965,614.7298311407878
1966,752.139410439816
1967,2833.667416691303
1968,1910.998957440952
1969,1169.85899388247
1970,1697.757842327528
1971,1818.093027801793
1972,1522.4747095912937
1973,421.43055410308045
1974,-133.81951047372758
1975,692.746618571688
1976,1454.9551901115042
1977,3390.3542350280095
1978,2072.4598934824053
1979,1987.2145672145223
1980,1542.0625443144554
1981,3051.3530190967767
1982,1026.3724344973086
1983,1794.625941450934
1984,984.5910655596585
1985,2428.5365251867684
1986,2812.5996181028786
1987,847.3562924638254
1988,3881.329607799132
1989,1344.769131496202
1990,2674.159725170777
1991,2426.425324119632
1992,2955.550730491947
1993,1905.4618377364122
1994,3248.179725721274
1995,2572.0147769747127
1996,2907.5984049718945
1997,834.2609119866482
1998,2046.2236443138165
1999,1902.3894911610373
2000,2257.149679010691
2001,4016.6814226532088
2002,875.2582901449055
2003,3038.543011327843
2004,3146.068062080381
2005,3072.069551284866
2006,2600.7965079862297
2007,3271.6268715169795
2008,2129.2061986231724
2009,2651.2330352499175
2010,3217.5591533613274
2011,3966.687095056188
2012,378.5890081392895
2013,492.4441588779942
2014,1904.5610617068867
2015,2936.688603915004
2016,669.4257745512773
2017,1718.6677360748745
2018,4256.555344296225
2019,-2199.674680455883
2020,2467.659464189965
2021,1884.371427888625
2022,3171.803865231124
2023,1916.6689316459865
2024,816.7357201038787
2025,2093.5276920708297
2026,2902.208720482513
2027,932.8212590557763
2028,3336.8085877618632
2029,3049.586891327934
2030,1267.3200580735534
2031,1905.7901171703875
2032,3074.6080409722595
2033,1542.7851969677163
2034,2257.149679010691
2035,1853.4184086944374
2036,2276.328750924747
2037,823.9627687368219
2038,645.1853893132204
2039,3241.0062991570335
2040,2617.3843688728994
2041,2310.651714500538
2042,1800.8986968415024
2043,2886.53060638347
2044,1923.8067462871772
2045,598.1578773633777
2046,2943.5306950123545
2047,3158.7753383904055
2048,2662.7848373911215
2049,1884.5287887394354
2050,2539.2768572462064
2051,885.9559675773249
2052,655.5055213089742
2053,2694.188354012402
2054,2956.6260754895316
2055,794.9845839878752
2056,906.8441753312346
2057,4166.658874688924
2058,2933.5438320814333
2059,1046.655684844377
2060,2435.674339827958
2061,2986.171302851893
2062,4166.658874688924
2063,940.941966358993
2064,1880.378385081005
2065,1044.4609070510573
2066,764.3640116279286
2067,970.9631323480162
2068,1874.422662904078
2069,3233.8684845158427
2070,1767.4198022628918
2071,3600.0370330336746
2072,855.8735015257315
2073,2251.901293242833
2074,1624.0003297353173
2075,3336.8085877618632
2076,480.67920358433355
2077,3227.1119271328494
2078,3184.4027860650162
2079,1493.4362297659027
2080,1810.451470613025
2081,3887.905335456141
2082,121.53942338550783
2083,718.7322420817368
2084,1619.4924258597573
2085,2115.4985270422485
2086,2588.178225988548
2087,741.0431676075178
2088,2904.2543670135815
2089,1492.0795561252057
2090,2228.801163033748
2091,4112.458562043381
2092,1861.394136063359
2093,3241.0062991570335
2094,790.0129638770225
2095,1021.6749070079945
2096,1931.1652989228612
2097,2614.9694097425677
2098,2171.9043527428075
2099,2907.416095154462
2100,1732.1931498198517
2101,2125.4775734966247
2102,1522.816859734165
2103,3257.561189506319
2104,2982.386647373527
2105,2475.1579002294247
2106,669.1159844364118
2107,2703.7411277839246
2108,3021.458154883049
2109,3184.4027860650162
2110,1775.032487358445
2111,1986.7141211966757
2112,428.30749510838336
2113,3155.3006098133183
2114,834.7524971791954
2115,-209.51206297008852
2116,2258.280006024588
2117,1027.4100002640866
2118,762.2754611768756
2119,2390.864984641187
2120,3786.184659778377
2121,2591.6485657221565
2122,3336.8085877618632
2123,3533.6352943863603
2124,2768.9490533035982
2125,573.0937111611812
2126,3257.561189506319
2127,2099.56565432325
2128,3695.317290665245
2129,2591.6485657221565
2130,1814.3088153572182
2131,272.275883282982
2132,1725.8055507160652
2133,3221.64388332773
2134,709.9037527009255
2135,2710.7716983473974
2136,2285.8589134369063
2137,3824.242414034678
2138,968.4177668853692
2139,793.1577357105929
2140,2849.100707764141
2141,4020.674827505231
2142,2089.032206812409
2143,2411.809152158526
2144,1896.7009854463324
2145,2617.3843688728994
2146,2924.7932602605024
2147,3093.696353604431
2148,3841.7011400878973
2149,4126.388545990615
2150,1867.319964444173
2151,1918.1367720821422
2152,1778.1772591920153
2153,2880.4575843665093
2154,1811.9314344782877
2155,1012.5578938166186
2156,3572.9116223851333
2157,3241.0062991570335
2158,2076.2221990434755
2159,826.2884938754008
2160,2732.857814384392
2161,865.2494138626321
2162,3074.6080409722595
2163,-300.0256447382786
2164,985.5967443291228
2165,1792.5372764070491
2166,1694.45516565288
2167,1026.3724344973086
2168,1077.2762572043232
2169,4242.296899234594
2170,2539.2768572462064
2171,1967.1078545487421
2172,2450.1709768565247
2173,3098.05001781032
2174,1602.5365696837703
2175,1077.2762572043232
2176,2598.8613267739674
2177,3600.0370330336746
2178,658.6502931425448
2179,-597.5684319347146
2180,4099.900679691269
2181,3359.244147048858
2182,3267.1027335313133
2183,4259.816847378807
2184,1708.769880703362
2185,4584.720054029143
2186,1337.6313168550114
2187,3981.7684402304762
2188,2759.7993688650345
2189,1722.660778882495
2190,868.8488226083389
2191,3520.532830952742
2192,4040.632602952412
2193,868.8502882069538
2194,1068.3769149547497
2195,1839.0371953191325
2196,1725.8055507160652
2197,2101.045618188512
2198,4153.691913873224
2199,1730.178705000178
2200,3853.9358780802077
2201,3512.567495797936
2202,1755.4063908867884
2203,2249.781667669094
2204,3512.567495797936
2205,1213.9663678098302
2206,1464.146764698051
2207,1993.8519358378664
2208,4090.966322192562
2209,1721.3100654576447
2210,1318.2168814852794
2211,741.6425739784418
2212,-956.5900232966686
2213,862.1046420290617
2214,3073.474692244314
2215,1952.2330975112855
2216,1708.849694540078
2217,4094.047480933147
2218,2305.039930940456
2219,3302.930781404505
2220,899.4708605669005
2221,3529.111156400694
2222,479.9837879604273
2223,3798.9367333341597
2224,1778.1772591920153
2225,2217.3425678960234
2226,2645.5899821025137
2227,1803.3136559718344
2228,801.5517891756487
2229,1232.9715552173957
2230,512.0522453554248
2231,4001.356274953639
2232,3603.763712400952
2233,1077.2762572043232
2234,2989.3627147043762
2235,690.1837830248364
2236,3184.0728293214997
2237,3252.0390367938185
2238,4172.802688630579
2239,4077.0395787888033
2240,2876.977832611948
2241,3101.1947896438905
2242,940.941966358993
2243,1002.8664486064654
2244,1847.5191516770874
2245,1405.7282534691244
2246,2986.171302851893
2247,2638.452167461324
2248,4007.967551195207
2249,2787.9281053099194
2250,1615.5796831434834
2251,2955.550730491947
2252,2943.326129303834
2253,2737.2380185772367
2254,614.2699156400255
2255,2814.4217321110127
2256,1246.1252033332403
2257,2966.9256182716026
2258,1759.901876145209
2259,4058.6786073885737
2260,940.941966358993
2261,886.6326204625984
2262,3936.6379115659333
2263,2912.596097724092
2264,3094.0569750027003
2265,3851.30844181011
2266,1710.3141239707397
2267,4000.452740424372
2268,614.7298311407878
2269,2667.897374960006
2270,1357.8336398417437
2271,3135.2925806716494
2272,3789.3294316119473
2273,3512.567495797936
2274,2199.5308059698364
2275,1319.6917665495034
2276,689.2708655024915
2277,1470.2063662855599
2278,3310.9031995157525
2279,1522.4747095912937
2280,3248.179725721274
2281,1399.428401310346
2282,1594.4342527904055
2283,1116.447779172942
2284,1410.2585000291358
2285,808.8321575235856
2286,3819.5473482711245
2287,3161.3890150459297
2288,2046.2236443138165
2289,2859.389785778085
2290,1196.4548222751107
2291,2581.0404113473583
2292,2113.4956382704836
2293,950.4947401305151
2294,1077.2762572043232
2295,2053.5180302975136
2296,2572.0967904017402
2297,2660.7256524423296
2298,831.607725345625
2299,2665.2746208026642
2300,2996.044957195051
2301,346.1113518104792
2302,3353.253560561862
2303,2096.063662410422
2304,1993.8519358378664
2305,4093.0043114283626
2306,689.2708655024915
2307,1893.5326494209414
2308,1520.9947457260312
2309,489.29938704442355
2310,964.8710958835695
2311,1549.923011608907
2312,2852.2519711368946
2313,3444.3416054326494
2314,2132.8040200696028
2315,1681.4047703793804
2316,3250.3134573158413
2317,2101.045618188512
2318,3271.6268715169795
2319,3801.3516924644914
2320,2317.9235123933495
2321,860.1663002327577
2322,2482.7900754032016
2323,2089.032206812409
2324,2330.5891860750658
2325,4290.437419738752
2326,1607.2442605593385
2327,1740.9142934965212
2328,1472.4803819942742
2329,3819.162563418336
2330,1765.0818787148385
2331,1052.706466703071
2332,2120.6334529116743
2333,3537.2779473161454
2334,2518.8084650287055
2335,2023.8504905675263
2336,427.612079484477
2337,2961.9486317659084
2338,2999.1392217009407
2339,1003.7010520765224
2340,686.1260936689208
2341,1549.923011608907
2342,607.5920164995975
2343,3828.957899323182
2344,2376.73146979215
2345,3030.9574761729787
2346,3125.009994196889
2347,2421.9182037798278
2348,1501.7490611457408
2349,950.4947401305151
2350,2573.9725890462732
2351,4232.744125463073
2352,1102.8338617821614
2353,3264.4890568757896
2354,3135.2925806716494
2355,3293.3780076329836
2356,-670.6974757358985
2357,1068.3769149547497
2358,2023.8504905675263
2359,2966.583468128732
2360,3363.2749079917025
2361,3817.1045993934877
2362,396.9915071245305
2363,2866.4959800124448
2364,894.0153748179712
2365,1688.5819486413436
2366,4024.6678703128505
2367,2994.690160619222
2368,1260.182243432363
2369,2914.5539097956525
2370,3059.600028175288
2371,918.0772248493336
2372,3158.7753383904055
2373,1805.632656884226
2374,1957.8335462123623
2375,1046.655684844377
2376,985.5967443291228
2377,1251.129156618621
2378,2113.4956382704836
2379,1619.4924258597573
2380,1974.0375173064303
2381,774.7358320944421
2382,2014.3203280553666
2383,3944.7975591073805
2384,2099.56565432325
2385,3178.9416798723146
2386,-10.56891985128459
2387,2828.778835306283
2388,941.2969018750938
2389,1077.2762572043232
2390,716.2293762904444
2391,427.612079484477
2392,2758.5871259959517
2393,993.8401916084953
2394,716.2293762904444
2395,764.3640116279286
2396,868.8502882069538
2397,1634.6925625769518
2398,1454.9551901115042
2399,4200.307324261668
2400,3907.065410949875
2401,2478.2337945758063
2402,1759.901876145209
2403,1908.6066095699828
2404,334.3466672603326
2405,2352.0213034211083
2406,3042.402322400388
2407,3512.567495797936
2408,2411.4140952892362
2409,711.0220016184951
2410,1458.0999619450745
2411,673.779438757166
2412,1059.313562831116
2413,1730.178705000178
2414,2597.7309997600705
2415,3038.4155496997137
2416,2520.031172665915
2417,2310.651714500538
2418,1616.4824036176346
2419,1986.7141211966757
2420,3217.5591533613274
2421,1839.0371953191325
2422,1898.324023095222
2423,3427.3221695300526
2424,1811.9314344782877
2425,2584.5469194321136
2426,2907.5984049718945
2427,2474.343800199948
2428,2265.87082268736
2429,3461.585394819784
2430,1158.4201851884548
2431,1096.8326155270074
2432,2710.7716983473974
2433,-115.54559302553582
2434,2072.4598934824053
2435,3827.7794212469794
2436,2566.62389267726
2437,2618.99560115321
2438,1993.2299182075794
2439,2132.8040200696028
2440,3785.066237989193
2441,689.2708655024915
2442,3994.0472979529045
2443,3111.971736651238
2444,2672.412435443855
2445,2531.1269915814223
2446,1697.757842327528
2447,3982.110590373348
2448,2306.0954336731425
2449,2383.727169999997
2450,3302.930781404505
2451,3887.8689226880438
2452,801.5517891756487
2453,1793.7608822003122
2454,1444.2092931235231
2455,-1079.5014475569533
2456,1959.132127179821
2457,3605.778157220626
2458,1464.146764698051
2459,4049.563778262425
2460,971.5625387189397
2461,1729.281303785262
2462,2795.9090296901663
2463,3982.110590373348
2464,3250.559072928555
2465,1345.2358376899579
2466,1012.5578938166186
2467,1896.7009854463324
2468,1744.7984247322902
2469,1046.655684844377
2470,764.3640116279286
2471,2879.8581779955857
2472,2924.7932602605024
2473,1827.0237839430288
2474,2759.257608093445
2475,1026.3724344973086
2476,689.2708655024915
2477,1096.2693348560288
2478,4238.065711262802
2479,1987.2145672145223
2480,2276.328750924747
2481,1464.146764698051
2482,1685.5115969562007
2483,1783.0031685954116
2484,3165.913153031596
2485,826.2884938754008
2486,2108.2867979999187
2487,1811.9314344782877
2488,265.1380686417916
2489,2932.8292928424594
2490,720.5747753900172
2491,3124.6800374533714
2492,1435.7494194581477
2493,3276.9519452294553
2494,1901.4687949287925
2495,3141.700582609601
2496,1918.1367720821422
2497,3865.0219841083085
2498,1635.4101874757037
2499,2934.4208583132354
2500,1227.061748287007
2501,1415.281027240647
2502,1710.3141239707397
2503,754.6711008191603
2504,-1373.3399903067177
2505,47.265958245292865
2506,3300.399091025161
2507,977.86333318656
2508,1999.4283076809647
